FieldID,MachineType,Area,Circumference,MCS,Span,CoA,NControlPoints,IsFullArc,DateFolder,AD
2411767,Agility,63.109782608695646,80.44521739130435,0.263639,18.247008354397945,0.7845063343133862,23,0,2024-01-23,89.4
2411705,Agility,61.77847222222222,83.31322222222222,0.164693,22.190823947673525,0.7415206203097013,180,1,2024-01-23,83.7
2411768,Agility,65.61021739130435,79.56260869565219,0.350481,20.01801760551637,0.824636326874105,23,0,2024-01-23,89.0
2411912,TrueBeam,10.274484126984127,17.393015873015873,0.357443,5.0716154629162915,0.5907247024895963,126,0,2024-01-23,94.3
2411769,Agility,87.38795774647889,96.2281690140845,0.208749,21.595979165691745,0.9081328122713037,71,0,2024-01-23,90.7
2411538,Agility,108.98930555555556,70.051,0.344892,18.08132861527516,1.555856526752731,180,1,2024-01-23,88.2
2411715,Agility,64.13361111111111,80.28333333333333,0.181177,22.505456178992574,0.7988409106636218,180,1,2024-01-23,85.0
2411902,Agility,65.86930555555554,78.31422222222221,0.162172,19.787492945191822,0.8410899538610838,180,1,2024-01-23,80.4
2411903,Agility,72.68066666666665,78.59355555555555,0.185187,19.880749589931813,0.9247662375484559,180,1,2024-01-23,84.9
2411539,Agility,102.38952777777777,78.41922222222222,0.31947,17.964116750123768,1.3056687490170353,180,1,2024-01-23,82.9
2404132,Agility,21.511583333333334,29.348333333333336,0.210624,7.229600770320334,0.7329746152535634,180,1,2023-12-19,93.4
2404276,TrueBeam,9.637777777777778,17.93788888888889,0.148837,5.556379860126757,0.5372860673558761,180,1,2023-12-19,96.4
2404352,Agility,51.91975,43.164,0.24305,11.178028144501965,1.202848438513576,180,1,2023-12-19,96.3
2404241,Agility,14.47385496183206,26.22458015267176,0.073641,8.378318018220481,0.5519194159666067,131,0,2023-12-19,76.4
2404312,Agility,103.74708333333332,72.78333333333333,0.232931,18.444851890435128,1.4254236317838331,180,1,2023-12-19,89.3
2404236,Agility,14.136777777777777,29.689000000000004,0.202886,6.096711552321483,0.476162140111751,180,1,2023-12-19,93.9
2404342,Agility,34.473021978021976,57.15032967032966,0.104134,16.256362073069408,0.6031990047455333,91,0,2023-12-19,78.2
2404250,Agility,70.59908333333333,46.24366666666667,0.404734,11.704459507257262,1.526675724964139,180,1,2023-12-19,95.8
2404354,Agility,60.09022222222223,43.998999999999995,0.348363,11.263620278096738,1.3657179077302266,180,1,2023-12-19,95.2
2404211,Agility,75.17455357142856,68.76928571428572,0.305292,14.987681472778094,1.09314140448913,56,0,2023-12-19,97.5
2404270,Agility,120.30769444444444,60.65433333333333,0.377852,14.845526888520837,1.9834971028908808,180,1,2023-12-19,99.0
2404210,Agility,66.18473214285714,65.86892857142857,0.291572,15.018307909609902,1.0047944239913682,56,0,2023-12-19,94.9
2404244,Agility,59.66708333333334,46.216888888888896,0.198274,10.43912695170389,1.2910233632726853,180,1,2023-12-19,86.2
